age,marital,dwelling,edu,foodins,weight,female,immigr,rural,children,household,joblose,finimpact,pfg,anx2,nmissingvars,finimp3,fooddich,_est_est1,_est_est2,_est_est3,_est_est4
"75 years and older","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",1621.673,1,0,1,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Widowed/Separated/Divorced","Low-rise apartment less than 5 stories","Trade certificate or diploma","Marginally food insecure",8945.48,1,0,0,"No Child",3,"Valid skip","No impact",0,0,0,"No Impact",1,1,1,1,1
"75 years and older","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",15367.46,1,0,0,"No Child",2,"Valid skip","Moderate",0,0,0,"Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","Trade certificate or diploma","Food secure",1526.488,1,0,0,"No Child",2,"Valid skip","Too soon",0,0,0,"Too soon",0,1,1,1,1
"55 to 64 years old","Married/Common law","Other","College/CEGEP/other non-university certificate or diploma","Food secure",8191.178,1,0,0,"No Child",2,"Valid skip","Minor",0,0,0,"Impact",0,1,1,1,1
"15 to 24 years old","Never married","Single detached house","High school diploma or a high school equivalency certificate","Food secure",37660.9,1,0,0,"No Child",3,"Valid skip","Moderate",1,0,0,"Impact",0,1,1,1,1
"25 to 34 years old","Married/Common law","Other","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",5228.193,1,0,0,"No Child",2,"Not expected","No impact",0,1,0,"No Impact",0,1,1,1,1
"25 to 34 years old","Never married","Low-rise apartment less than 5 stories","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",2399.665,1,0,0,"No Child",1,"Not expected","Moderate",1,0,0,"Impact",0,1,1,1,1
"75 years and older","Widowed/Separated/Divorced","Low-rise apartment less than 5 stories","College/CEGEP/other non-university certificate or diploma","Food secure",8441.716,1,0,0,"No Child",1,"Valid skip","No impact",1,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",3673.751,1,0,0,"No Child",2,"Might lose","No impact",0,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","High-rise apartment 5 or more stories","Less than high school diploma or its equivalent","Food secure",3396.988,1,0,0,"No Child",2,"Valid skip","Minor",1,0,0,"Impact",0,1,1,1,1
"35 to 44 years old","Married/Common law","Low-rise apartment less than 5 stories","College/CEGEP/other non-university certificate or diploma","Food secure",4511.039,1,0,0,"No Child",2,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",2227.573,1,0,1,"No Child",2,"Valid skip","Too soon",1,1,2,"Too soon",0,1,1,1,1
"65 to 74 years old","Widowed/Separated/Divorced","Single detached house","Trade certificate or diploma","Food secure",2327.288,1,0,1,"No Child",1,"Valid skip","No impact",1,1,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Never married","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",1100.759,1,0,1,"No Child",1,"Valid skip","Major",1,0,0,"Impact",0,1,1,1,1
"15 to 24 years old","Never married","Single detached house","Less than high school diploma or its equivalent","Marginally food insecure",12244.9,1,0,0,"No Child",3,"Not expected","Moderate",0,0,0,"Impact",1,1,1,1,1
"65 to 74 years old","Widowed/Separated/Divorced","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",752.9636,1,0,0,"No Child",1,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",2103.064,1,0,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",1559.108,1,1,0,"No Child",2,"Valid skip","Minor",1,0,0,"Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","High-rise apartment 5 or more stories","High school diploma or a high school equivalency certificate","Food secure",13409.81,1,0,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",1295.849,1,0,1,"No Child",2,"Valid skip","Too soon",0,0,0,"Too soon",0,1,1,1,1
"65 to 74 years old","Never married","Other","Trade certificate or diploma","Food secure",9698.96,1,0,0,"No Child",1,"Valid skip","No impact",1,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","Other","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",6465.842,1,1,0,"No Child",2,"Not expected","Major",1,0,0,"Impact",0,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","Single detached house","High school diploma or a high school equivalency certificate","Food secure",2834.554,1,0,1,"No Child",1,"Not expected","Minor",1,0,0,"Impact",0,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","Single detached house","High school diploma or a high school equivalency certificate","Food secure",3952.641,1,0,1,"No Child",2,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Never married","Single detached house","University certificate, diploma, degree above the BA level","Food secure",553.1849,1,0,0,"No Child",1,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","Other","College/CEGEP/other non-university certificate or diploma","Moderately food insecure",2545.821,1,0,1,"No Child",1,"Not expected","Moderate",0,0,0,"Impact",1,1,1,1,1
"35 to 44 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",1653.477,1,0,0,"No Child",2,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"15 to 24 years old","Married/Common law","Low-rise apartment less than 5 stories","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",733.8576,1,0,0,"No Child",2,"Valid skip","No impact",1,0,0,"No Impact",0,1,1,1,1
"25 to 34 years old","Never married","Single detached house","High school diploma or a high school equivalency certificate","Marginally food insecure",8126.41,1,0,0,"No Child",4,"Valid skip","Too soon",1,0,0,"Too soon",1,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","University certificate or diploma below the bachelor's level","Food secure",949.2372,1,0,1,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"25 to 34 years old","Married/Common law","High-rise apartment 5 or more stories","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",14875.89,1,1,0,"No Child",2,"Not expected","Minor",0,0,0,"Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",2187.424,1,0,1,"No Child",2,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",2229.894,1,0,0,"No Child",4,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",1576.902,1,0,0,"No Child",2,"Might lose","Moderate",1,0,0,"Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","University certificate or diploma below the bachelor's level","Food secure",3312.681,1,0,1,"No Child",3,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Other","University certificate, diploma, degree above the BA level","Food secure",11608.18,1,1,0,"No Child",2,"Might lose","Major",0,0,0,"Impact",0,1,1,1,1
"35 to 44 years old","Never married","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",1299.139,1,0,0,"No Child",1,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"75 years and older","Widowed/Separated/Divorced","Low-rise apartment less than 5 stories","High school diploma or a high school equivalency certificate","Food secure",5421.335,1,0,0,"No Child",1,"Valid skip","No impact",1,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","Trade certificate or diploma","Food secure",10106.14,1,0,1,"No Child",2,"Not expected","Moderate",1,0,1,"Impact",0,1,1,1,1
"75 years and older","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",7301.395,1,1,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",1754.7,1,0,0,"No Child",1,"Valid skip","Too soon",1,0,0,"Too soon",0,1,1,1,1
"45 to 54 years old","Widowed/Separated/Divorced","Other","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",1601.143,1,0,0,"No Child",1,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Widowed/Separated/Divorced","Other","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",3159.731,1,0,0,"No Child",1,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Other","High school diploma or a high school equivalency certificate","Food secure",2783.353,1,0,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"75 years and older","Widowed/Separated/Divorced","High-rise apartment 5 or more stories","College/CEGEP/other non-university certificate or diploma","Food secure",1169.736,1,0,0,"No Child",1,"Valid skip","Moderate",0,0,0,"Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Moderately food insecure",11500.42,1,0,0,"No Child",3,"Might lose","Moderate",1,1,0,"Impact",1,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","University certificate or diploma below the bachelor's level","Food secure",2134.88,1,1,0,"No Child",2,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","Low-rise apartment less than 5 stories","High school diploma or a high school equivalency certificate","Food secure",1521.84,1,0,0,"No Child",1,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"25 to 34 years old","Married/Common law","Other","College/CEGEP/other non-university certificate or diploma","Moderately food insecure",2761.295,1,0,0,"No Child",2,"Might lose","Moderate",1,1,0,"Impact",1,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","High-rise apartment 5 or more stories","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Severely food insecure",572.8204,1,1,0,"No Child",1,"Not expected","No impact",1,0,0,"No Impact",1,1,1,1,1
"55 to 64 years old","Never married","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",3264.963,1,0,0,"No Child",1,"Not expected","Too soon",1,1,2,"Too soon",0,1,1,1,1
"25 to 34 years old","Never married","Low-rise apartment less than 5 stories","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",1244.001,1,0,0,"No Child",1,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"75 years and older","Widowed/Separated/Divorced","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",774.3434,1,0,0,"No Child",1,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Never married","Other","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",4304.908,1,0,0,"No Child",1,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Widowed/Separated/Divorced","High-rise apartment 5 or more stories","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",409.8527,1,0,0,"No Child",1,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"25 to 34 years old","Married/Common law","High-rise apartment 5 or more stories","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",4890.202,1,1,0,"No Child",2,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"25 to 34 years old","Married/Common law","Low-rise apartment less than 5 stories","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Marginally food insecure",18555.05,1,0,0,"No Child",2,"Not expected","Minor",1,0,0,"Impact",1,1,1,1,1
"25 to 34 years old","Never married","Single detached house","College/CEGEP/other non-university certificate or diploma","Moderately food insecure",12297.5,1,0,0,"No Child",3,"Valid skip","Major",1,1,0,"Impact",1,1,1,1,1
"65 to 74 years old","Never married","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",2319.782,1,0,1,"No Child",1,"Valid skip","No impact",1,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Never married","Low-rise apartment less than 5 stories","High school diploma or a high school equivalency certificate","Food secure",5280.578,1,0,0,"No Child",1,"Might lose","No impact",1,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",1347.316,1,0,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","Trade certificate or diploma","Food secure",19233.4,1,0,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",5172.777,1,1,1,"No Child",2,"Valid skip","Too soon",0,0,0,"Too soon",0,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","Other","High school diploma or a high school equivalency certificate","Food secure",1152.239,1,0,0,"No Child",1,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"35 to 44 years old","Married/Common law","Single detached house","University certificate, diploma, degree above the BA level","Food secure",1508.673,1,0,0,"No Child",2,"Not expected","Minor",1,0,0,"Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",32148,1,0,0,"No Child",2,"Valid skip","No impact",1,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Severely food insecure",7687.772,1,0,0,"No Child",2,"Not expected","Moderate",1,0,0,"Impact",1,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",3339.013,1,0,0,"No Child",1,"Not expected","Minor",1,0,0,"Impact",0,1,1,1,1
